"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525962215","05/22/19  11:52:42.215   ","10.39","-136.4","4.324","22.1","4.6","1.704","100","10.87","18.63","1.62","3.95","0.75","0.83","0.46","1.06","0.33","0","0","0.67","0","0.5","0","0.23","-136","-111.6","-127.9","10.7","71","-113.6","-136.6","-15","173.8","0","0","0","-171","0","89.1","-120.7","-60.3"
"1558525963480","05/22/19  11:52:43.480   ","10.37","-136","4.363","21.6","4.5","1.787","100","12.2","18.36","0.77","3.6","0.56","1.15","0.44","0.56","0","0","0","0.93","0","0.29","0","0.21","-136.5","-12.8","-131","-12.7","77.2","-6.6","-155.5","64.6","-174.7","-67.7","0","0","-170.5","0","89.7","-120.7","-79.4"
"1558525964222","05/22/19  11:52:44.222   ","10.39","-135.9","4.366","21.6","4.5","1.765","100","12.05","18.3","0.62","3.55","0.59","1.14","0.44","0.54","0.23","0","0","0.95","0","0.27","0","0.24","-136.7","44.6","-131.2","-30.7","76.3","33","-130","176.9","171.2","-102.6","0","0","-168.5","0","76.2","-120.8","-56.6"
"1558525965482","05/22/19  11:52:45.482   ","10.35","-136.4","4.306","21.7","4.5","1.763","100","8.73","19.02","1.25","3.92","1.01","1.09","0.51","0.71","0","0","0","0.84","0","0.38","0","0.3","-135.5","150.7","-130","-11.3","75.5","-148.7","-152","-93.9","-177.3","0","0","0","-165.5","0","79.4","-120.8","-45.7"
"1558525966246","05/22/19  11:52:46.246   ","10.33","-135.8","4.307","22","4.6","1.735","100","9.13","18.99","1.29","3.81","0.89","1.1","0.55","0.7","0","0","0","0.85","0","0.38","0","0.33","-135.9","-121.9","-127.1","11.8","71.4","-118","-137","-17.8","178.3","0","0","0","-168.5","0","85.3","-120.7","-59.6"
"1558525967518","05/22/19  11:52:47.518   ","10.31","-135.7","4.339","21.6","4.6","1.79","100","11.77","19.45","1.11","3.86","1.12","1.2","0.35","1.09","0.26","0.21","0","0.68","0","0.44","0","0.23","-136.4","-12.6","-130.6","-11.2","76.2","-10.6","-154.6","76.4","-174","-66.4","-30.1","0","-171.8","0","88.6","-120.8","-66.2"
"1558525968278","05/22/19  11:52:48.278   ","10.44","-135.7","4.336","22.2","4.6","1.788","100","11.92","18.34","0.55","3.49","0.48","1.14","0.47","0.56","0","0","0","0.97","0","0.32","0","0.26","-136.6","-4.2","-129.7","-11.7","73.9","-5","-144.9","85.3","-174.3","-89.2","0","-164.2","-168.4","0","89.8","-120.7","-57.4"
"1558525969538","05/22/19  11:52:49.538   ","10.32","-136.5","4.288","22.1","4.4","1.818","100","7.75","20.15","0.67","3.65","1.02","1.1","0.52","0.99","0","0","0","0.75","0","0.46","0","0.22","-135.6","92.7","-134.9","159.4","77.8","-169.9","-119.1","-125.9","162.8","0","0","0","-160.5","0","71.9","-120.6","-44.4"
"1558525970304","05/22/19  11:52:50.304   ","10.38","-135.9","4.277","21.3","4.4","1.817","100","7.63","20.15","1.07","4.03","1.17","1.14","0.49","0.96","0","0","0","0.73","0","0.43","0","0.21","-135.7","179.4","-129.2","3","67.4","-153.1","-136.5","-75.6","-175.6","0","0","0","-177.2","0","88.8","-120.7","-67"
"1558525971547","05/22/19  11:52:51.547   ","10.24","-136","4.318","21.9","4.5","1.801","100","12.67","19.32","0.92","4.13","1.15","1.21","0.25","0.91","0.33","0","0","0.77","0","0.42","0","0.21","-136.4","-51.1","-133.8","-7.5","74.5","-14.7","-143.6","43.9","165.3","-102.4","0","0","-165.5","0","71.9","-120.8","-71.9"
"1558525972385","05/22/19  11:52:52.385   ","10.33","-136.1","4.275","23.5","4.8","1.743","100","11.35","18.84","1.63","3.99","0.82","0.78","0.49","1.18","0.32","0","0","0.63","0","0.58","0","0.24","-135.9","-39","-131.8","-15.3","78.2","-8.7","-146.8","70","175.4","-105.6","0","0","-164.2","0","82.5","-120.7","-67.7"
"1558525973578","05/22/19  11:52:53.578   ","10.22","-135.9","4.27","21.4","4.4","1.809","100","9.17","19.1","0.24","3.61","0.95","0.83","0.62","1.11","0","0","0","0.64","0","0.47","0","0.32","-135.1","124.9","-132.4","146","80.7","-153.1","-139.9","-102.7","177.7","0","0","0","-158.6","0","82.8","-120.8","-48.6"
